Transaction ID,Customer ID,product detail,City,Quantity,Price variation,Discount,Transaction Date,Revenue,Profit,Store,Customer Segment,Year,Month,Day_Name,Day_Type,Season,Profit Margin (%),Purchase Frequency,Product Rank
TTD434,33165,Book,Faisabad,6,2571,0.1209297372332695,2025-08-23 04:12:06,13560.54,1897.37,Store C,Regular,2025,August,Saturday,Weekend,Summer,13.9918469323493,1,1.0
TTD435,58685,Clothing,Peshawar,9,2852,0.2701521811910911,2025-04-18 21:11:33,18733.73,4963.2,Store E,Regular,2025,April,Friday,Weekday,Spring,26.493389196919136,1,3.0
TTD436,67066,Sports,Queeta,2,1229,0.2092068337617043,2025-01-21 03:49:44,1943.77,389.9,Store F,Regular,2025,January,Tuesday,Weekday,Winter,20.058957592719302,1,2.0
TTD437,93995,Clothing,Faisabad,7,4682,0.1391671310741574,2025-08-24 04:17:03,28212.94,4497.34,Store C,Regular,2025,August,Sunday,Weekend,Summer,15.940699551340629,1,3.0
TTD438,44412,Book,Islamabad,13,3626,0.2210137195478427,2025-11-03 22:21:31,36719.86,4276.9,Store A,Regular,2025,November,Monday,Weekday,Autumn,11.647375561889396,1,1.0
TTD439,86257,Electronics,Peshawar,17,1127,0.1584034492130953,2024-04-06 06:17:17,16124.15,4409.96,Store E,Regular,2024,April,Saturday,Weekend,Spring,27.350030854339607,1,4.0
TTD440,35625,Sports,Karachi,18,1814,0.0218991608056339,2024-08-09 09:17:35,31936.95,8945.5,Store D,Premium,2024,August,Friday,Weekday,Summer,28.009875708231373,1,2.0
TTD441,52208,Electronics,Queeta,3,3866,0.2904383276969282,2024-03-15 03:54:38,8229.5,2307.83,Store F,Premium,2024,March,Friday,Weekday,Spring,28.04338052129534,1,4.0
TTD442,95429,Book,Islamabad,17,88,0.2370427633473293,2024-04-20 19:57:46,1141.38,330.46,Store A,Premium,2024,April,Saturday,Weekend,Spring,28.95267132769104,1,1.0
TTD443,85424,Electronics,Lhore,13,79,0.1489170364232012,2024-01-24 01:42:46,874.06,97.86,Store B,VIP,2024,January,Wednesday,Weekday,Winter,11.196027732649933,1,4.0
TTD444,53205,Clothing,Islamabad,3,391,0.047347568070754,2025-06-23 21:45:01,1117.46,241.49,Store A,VIP,2025,June,Monday,Weekday,Summer,21.61061693483436,1,3.0
TTD445,58697,Sports,Queeta,14,3097,0.0231687399964338,2025-06-01 13:13:31,42353.45,11934.3,Store F,VIP,2025,June,Sunday,Weekend,Summer,28.17786980753634,1,2.0
TTD446,70343,Clothing,Peshawar,8,4605,0.208250514224315,2024-07-02 17:55:03,29168.05,6795.11,Store E,Regular,2024,July,Tuesday,Weekday,Summer,23.296415084313143,1,3.0
TTD447,46078,Sports,Lhore,9,877,0.0627203434606994,2025-05-31 13:40:44,7397.95,883.79,Store B,VIP,2025,May,Saturday,Weekend,Spring,11.946417588656317,1,2.0
TTD448,44038,Sports,Karachi,2,671,0.0253605019495091,2024-07-08 08:25:12,1307.97,173.09,Store D,Premium,2024,July,Monday,Weekday,Summer,13.233483948408605,1,2.0
TTD449,75126,Sports,Faisabad,2,2593,0.2727643804746887,2024-05-17 23:26:13,3771.44,481.77,Store C,Regular,2024,May,Friday,Weekday,Spring,12.774165835861105,1,2.0
TTD450,74663,Clothing,Faisabad,5,4623,0.1037091256614764,2025-02-04 18:14:10,20717.76,3591.71,Store C,VIP,2025,February,Tuesday,Weekday,Winter,17.336381925459126,1,3.0
TTD451,67762,Clothing,Karachi,2,4288,0.2104001731189801,2025-08-07 03:15:51,6771.61,1599.53,Store D,Premium,2025,August,Thursday,Weekday,Summer,23.62111816835288,1,3.0
TTD452,21358,Book,Lhore,19,2694,0.105537930684943,2025-03-03 10:23:36,45783.94,4664.69,Store B,Regular,2025,March,Monday,Weekday,Spring,10.188485307293345,1,1.0
TTD453,96332,Grocery,Lhore,10,4324,0.1742034636691188,2024-04-17 23:20:17,35707.44,4371.96,Store B,VIP,2024,April,Wednesday,Weekday,Spring,12.2438348982733,1,1.0
TTD454,81408,Grocery,Queeta,8,4520,0.0194911199776683,2025-06-22 16:57:13,35455.2,9329.41,Store F,Premium,2025,June,Sunday,Weekend,Summer,26.3132347300255,1,1.0
TTD455,51494,Electronics,Faisabad,10,2599,0.1081396660273367,2025-08-05 17:12:58,23179.45,6016.26,Store C,Premium,2025,August,Tuesday,Weekday,Summer,25.955145613895063,1,4.0
TTD456,85857,Grocery,Islamabad,16,2314,0.082311982769004,2024-08-11 07:34:07,33976.48,7277.87,Store A,VIP,2024,August,Sunday,Weekend,Summer,21.42031781985656,1,1.0
TTD457,45344,Grocery,Karachi,19,1137,0.219674547919379,2024-02-23 06:56:10,16857.37,3988.92,Store D,VIP,2024,February,Friday,Weekday,Winter,23.662765900018805,1,1.0
TTD458,82956,Book,Islamabad,12,1042,0.233402281385894,2025-06-13 13:14:36,9585.54,1572.11,Store A,VIP,2025,June,Friday,Weekday,Summer,16.400849613063006,1,1.0
TTD459,50176,Sports,Faisabad,4,819,0.1959711337720776,2024-07-15 05:57:33,2634.0,785.57,Store C,Premium,2024,July,Monday,Weekday,Summer,29.82422171602126,1,2.0
TTD460,22319,Grocery,Queeta,5,2649,0.0379577114188939,2025-12-30 12:25:14,12742.25,1785.04,Store F,VIP,2025,December,Tuesday,Weekday,Winter,14.008828895995604,1,1.0
TTD461,59477,Book,Islamabad,5,3507,0.1151609110927555,2024-04-18 23:54:31,15515.65,3368.85,Store A,Premium,2024,April,Thursday,Weekday,Spring,21.712593413746763,1,1.0
TTD462,11457,Book,Lhore,7,3477,0.1382113890957261,2025-10-24 03:08:09,20975.07,4185.92,Store B,VIP,2025,October,Friday,Weekday,Autumn,19.95664376805417,1,1.0
TTD463,46937,Sports,Peshawar,6,3288,0.2900434652480061,2024-10-22 15:54:02,14006.02,1913.93,Store E,Premium,2024,October,Tuesday,Weekday,Autumn,13.665052598811084,1,2.0
TTD464,17484,Book,Islamabad,6,4999,0.0532126303253318,2024-02-26 06:49:52,28397.94,8082.14,Store A,Regular,2024,February,Monday,Weekday,Winter,28.46030381076938,1,1.0
TTD465,73619,Clothing,Islamabad,13,4515,0.2838287983735322,2025-08-19 20:44:16,42035.67,8549.75,Store A,Regular,2025,August,Tuesday,Weekday,Summer,20.339273764400566,1,3.0
TTD466,93049,Clothing,Queeta,14,2064,0.0307911118648808,2025-11-27 07:11:52,28006.26,6765.6,Store F,Regular,2025,November,Thursday,Weekday,Autumn,24.15745622585808,1,3.0
TTD467,71391,Electronics,Faisabad,15,2031,0.2145658398270311,2024-10-19 06:27:26,23928.25,2784.39,Store C,Regular,2024,October,Saturday,Weekend,Autumn,11.63641302644364,1,4.0
TTD468,13183,Clothing,Queeta,4,4738,0.157122700580432,2024-01-27 04:35:50,15974.21,3518.23,Store F,VIP,2024,January,Saturday,Weekend,Winter,22.02443814122889,1,3.0
TTD469,37167,Sports,Karachi,15,4604,0.0170480651276113,2025-11-04 01:45:52,67882.66,7376.85,Store D,Regular,2025,November,Tuesday,Weekday,Autumn,10.867060895963712,1,2.0
TTD470,19774,Grocery,Peshawar,19,1793,0.1793010983649287,2025-11-10 18:43:38,27958.75,3886.52,Store E,Premium,2025,November,Monday,Weekday,Autumn,13.900907587070238,1,1.0
TTD471,92421,Book,Lhore,1,487,0.1235500551068004,2024-05-26 19:35:04,426.83,64.02,Store B,Premium,2024,May,Sunday,Weekend,Spring,14.998945716093056,1,1.0
TTD472,48813,Book,Queeta,12,1635,0.2048075565988752,2025-04-11 05:16:37,15601.68,2231.25,Store F,Premium,2025,April,Friday,Weekday,Spring,14.301344470595472,1,1.0
TTD473,67187,Sports,Karachi,10,1197,0.1790739560101629,2024-01-31 09:10:30,9826.48,2696.91,Store D,VIP,2024,January,Wednesday,Weekday,Winter,27.44533139028421,1,2.0
TTD474,58246,Sports,Islamabad,15,3154,0.1403384339124115,2025-10-06 15:40:04,40670.59,11077.29,Store A,VIP,2025,October,Monday,Weekday,Autumn,27.23661004180171,1,2.0
TTD475,32841,Clothing,Faisabad,9,3261,0.1899209160317863,2024-08-24 01:13:01,23775.01,4724.69,Store C,Regular,2024,August,Saturday,Weekend,Summer,19.872504785486942,1,3.0
TTD476,11939,Electronics,Queeta,2,354,0.2511534581628821,2025-09-09 17:04:41,530.18,144.1,Store F,Regular,2025,September,Tuesday,Weekday,Autumn,27.17944848919236,1,4.0
TTD477,72521,Book,Faisabad,14,2647,0.23494775702901,2025-06-08 04:41:21,28351.31,3666.66,Store C,VIP,2025,June,Sunday,Weekend,Summer,12.93294736645326,1,1.0
TTD478,14793,Sports,Lhore,1,2135,0.099962205913219,2025-09-29 18:04:02,1921.58,550.96,Store B,VIP,2025,September,Monday,Weekday,Autumn,28.67223847042538,1,2.0
TTD479,99693,Book,Islamabad,2,54,0.1394855501092362,2024-12-05 00:04:40,92.94,10.58,Store A,Premium,2024,December,Thursday,Weekday,Winter,11.383688401119002,1,1.0
TTD480,87039,Sports,Karachi,11,2290,0.0330069432027943,2024-03-24 15:06:28,24358.56,3822.39,Store D,VIP,2024,March,Sunday,Weekend,Spring,15.69218377441031,1,2.0
TTD481,10498,Clothing,Faisabad,10,4007,0.1138670316743122,2025-12-06 22:18:19,35507.35,6346.96,Store C,VIP,2025,December,Saturday,Weekend,Winter,17.87505967074423,1,3.0
TTD482,63345,Grocery,Queeta,11,2792,0.2872234658282115,2024-11-12 03:19:01,21890.79,3059.27,Store F,Regular,2024,November,Tuesday,Weekday,Autumn,13.975146625590032,1,1.0
TTD483,68852,Book,Islamabad,10,2579,0.2137747319017469,2024-08-05 18:13:02,20276.75,5971.31,Store A,VIP,2024,August,Monday,Weekday,Summer,29.449048787404298,1,1.0
TTD484,18142,Electronics,Karachi,1,1463,0.075331579875627,2025-05-19 08:26:42,1352.79,317.66,Store D,VIP,2025,May,Monday,Weekday,Spring,23.481841231824603,1,4.0
TTD485,94948,Electronics,Queeta,11,2232,0.0916502577062024,2024-05-06 13:43:06,22301.8,2706.38,Store F,Premium,2024,May,Monday,Weekday,Spring,12.135253656655518,1,4.0
TTD486,25238,Clothing,Islamabad,3,3347,0.2210780583586014,2024-12-06 13:36:51,7821.16,1426.16,Store A,VIP,2024,December,Friday,Weekday,Winter,18.23463527149425,1,3.0
TTD487,48915,Electronics,Lhore,8,814,0.2346010336555931,2024-09-13 12:30:07,4984.28,891.84,Store B,VIP,2024,September,Friday,Weekday,Autumn,17.893055767332495,1,4.0
TTD488,91726,Sports,Peshawar,11,2716,0.2101577513630917,2025-09-01 19:28:14,23597.33,5131.82,Store E,Premium,2025,September,Monday,Weekday,Autumn,21.747460411834727,1,2.0
TTD489,93789,Sports,Islamabad,14,2072,0.0840180655197085,2024-03-31 12:49:48,26570.8,4389.51,Store A,Regular,2024,March,Sunday,Weekend,Spring,16.520052087253678,1,2.0
TTD490,46349,Clothing,Islamabad,19,4587,0.1724339749285529,2024-11-15 15:01:46,72124.86,11611.6,Store A,Regular,2024,November,Friday,Weekday,Autumn,16.0993033470013,1,3.0
TTD491,87650,Electronics,Queeta,15,2999,0.2921214408210403,2024-03-10 21:34:28,31843.92,5310.63,Store F,VIP,2024,March,Sunday,Weekend,Spring,16.6770611155913,1,4.0
TTD492,35604,Book,Lhore,15,2515,0.2955316751237897,2025-06-23 19:30:37,26576.07,5228.04,Store B,VIP,2025,June,Monday,Weekday,Summer,19.67198310359658,1,1.0
TTD493,63383,Clothing,Queeta,19,4091,0.1314892230983878,2025-04-10 05:24:59,67508.47,17865.96,Store F,VIP,2025,April,Thursday,Weekday,Spring,26.46476805058684,1,3.0
TTD494,91363,Clothing,Faisabad,19,2605,0.0875854932932381,2024-08-20 12:43:47,45159.96,9815.57,Store C,VIP,2024,August,Tuesday,Weekday,Summer,21.735116683008577,2,3.0
TTD495,97476,Sports,Islamabad,13,3023,0.1170893803570545,2024-01-29 18:31:22,34697.5,9948.99,Store A,VIP,2024,January,Monday,Weekday,Winter,28.6735067367966,1,2.0
TTD496,81083,Electronics,Queeta,17,1212,0.2901588034093642,2024-06-06 18:43:57,14625.57,1781.24,Store F,Regular,2024,June,Thursday,Weekday,Summer,12.178944136878084,1,4.0
TTD497,14658,Grocery,Lhore,4,918,0.1695931925767192,2025-05-06 16:16:47,3049.25,360.74,Store B,VIP,2025,May,Tuesday,Weekday,Spring,11.830450110682955,1,1.0
TTD498,82357,Book,Lhore,15,3206,0.2005598667544738,2024-05-14 05:29:53,38445.08,11233.18,Store B,VIP,2024,May,Tuesday,Weekday,Spring,29.218771296613244,1,1.0
TTD499,47742,Sports,Karachi,16,1975,0.2051339312232497,2024-12-31 08:48:44,25117.77,4930.64,Store D,Regular,2024,December,Tuesday,Weekday,Winter,19.630086588100777,1,2.0
TTD500,56940,Book,Islamabad,6,1740,0.1117287336486696,2025-02-09 06:43:19,9273.55,2551.4,Store A,VIP,2025,February,Sunday,Weekend,Winter,27.51265696523985,1,1.0
TTD501,15767,Clothing,Faisabad,3,579,0.0764498253478223,2024-06-29 23:42:19,1604.21,334.21,Store C,VIP,2024,June,Saturday,Weekend,Summer,20.833307360008973,1,3.0
TTD502,27236,Electronics,Faisabad,12,1429,0.1371150215423031,2024-07-28 15:54:25,14796.75,1923.92,Store C,Regular,2024,July,Sunday,Weekend,Summer,13.002314697484248,1,4.0
TTD503,36615,Sports,Karachi,12,1224,0.2086335638758624,2024-08-03 09:26:15,11623.59,2981.39,Store D,Regular,2024,August,Saturday,Weekend,Summer,25.64947662469168,1,2.0
TTD504,52719,Book,Karachi,8,1809,0.2500740997853883,2025-12-16 13:12:49,10852.93,2513.0,Store D,Regular,2025,December,Tuesday,Weekday,Winter,23.155037395431464,1,1.0
TTD505,20986,Sports,Peshawar,12,289,0.2500825200677271,2024-08-07 10:56:31,2600.71,681.91,Store E,Regular,2024,August,Wednesday,Weekday,Summer,26.220147575085264,1,2.0
TTD506,90982,Electronics,Peshawar,16,1873,0.1730429975343765,2025-10-20 00:16:01,24782.25,3879.58,Store E,Premium,2025,October,Monday,Weekday,Autumn,15.654672194816854,1,4.0
TTD507,37004,Sports,Karachi,2,124,0.0131141411382756,2025-03-06 04:46:41,244.75,31.35,Store D,Regular,2025,March,Thursday,Weekday,Spring,12.808988764044946,1,2.0
TTD508,72871,Electronics,Lhore,2,3618,0.1159127058764459,2025-10-02 20:49:42,6397.26,1580.49,Store B,Premium,2025,October,Thursday,Weekday,Autumn,24.70573339210849,1,4.0
TTD509,78404,Sports,Queeta,2,1284,0.0529334807339449,2025-02-16 04:38:02,2432.07,568.27,Store F,Regular,2025,February,Sunday,Weekend,Winter,23.365692599308403,1,2.0
TTD510,95294,Sports,Peshawar,14,2751,0.0856377104863478,2025-03-25 04:57:17,35215.75,9987.95,Store E,VIP,2025,March,Tuesday,Weekday,Spring,28.36216749607775,1,2.0
TTD511,55867,Sports,Lhore,18,3294,0.258523796129214,2024-09-20 23:02:33,43963.61,11388.27,Store B,Premium,2024,September,Friday,Weekday,Autumn,25.903855484115155,1,2.0
TTD512,12574,Electronics,Faisabad,10,2448,0.2110271884053018,2024-04-06 08:28:28,19314.05,5131.17,Store C,Regular,2024,April,Saturday,Weekend,Spring,26.56703280772288,1,4.0
TTD513,66202,Sports,Lhore,10,203,0.2913602856005347,2025-12-15 02:29:45,1438.54,397.59,Store B,Premium,2025,December,Monday,Weekday,Winter,27.638438972847467,1,2.0
TTD514,57049,Grocery,Peshawar,13,1094,0.0520660800946675,2024-04-19 17:15:14,13481.52,1394.15,Store E,Regular,2024,April,Friday,Weekday,Spring,10.341192981206868,1,1.0
TTD515,40057,Sports,Peshawar,16,2127,0.2920575892118673,2025-07-11 06:47:54,24092.7,3259.62,Store E,Premium,2025,July,Friday,Weekday,Summer,13.529492335852767,1,2.0
TTD516,41461,Grocery,Karachi,18,2246,0.1937802144057129,2025-07-29 23:33:26,32593.85,5746.75,Store D,Premium,2025,July,Tuesday,Weekday,Summer,17.63139365248352,1,1.0
TTD517,62514,Clothing,Queeta,19,3137,0.1755191428022405,2025-02-02 18:06:27,49141.53,10297.6,Store F,Premium,2025,February,Sunday,Weekend,Winter,20.954984511064268,1,3.0
TTD518,45159,Book,Lhore,8,4924,0.2112772490911706,2025-06-27 13:45:45,31069.37,5520.56,Store B,Premium,2025,June,Friday,Weekday,Summer,17.76849675419875,1,1.0
TTD519,40447,Grocery,Karachi,8,3090,0.0650865217066013,2024-08-08 11:56:41,23111.06,4363.78,Store D,VIP,2024,August,Thursday,Weekday,Summer,18.88178214240281,1,1.0
TTD520,51952,Clothing,Faisabad,16,2639,0.1485979729071339,2024-04-26 23:08:10,35949.6,9505.53,Store C,VIP,2024,April,Friday,Weekday,Spring,26.44126777488484,1,3.0
TTD521,87541,Sports,Karachi,11,3112,0.1043866030884528,2025-08-05 06:56:37,30658.64,4414.93,Store D,VIP,2025,August,Tuesday,Weekday,Summer,14.400279986326858,1,2.0
TTD522,60189,Book,Peshawar,5,4851,0.0477264219724282,2025-01-17 10:17:51,23097.4,6561.3,Store E,Premium,2025,January,Friday,Weekday,Winter,28.40709343908838,1,1.0
TTD523,38637,Grocery,Queeta,13,568,0.0829438179766002,2025-03-06 07:38:40,6771.54,841.39,Store F,Premium,2025,March,Thursday,Weekday,Spring,12.425386248918263,1,1.0
TTD524,95553,Book,Peshawar,19,4887,0.1312545976718707,2024-04-28 11:37:54,80665.62,20876.29,Store E,VIP,2024,April,Sunday,Weekend,Spring,25.8800341458976,1,1.0
TTD525,37590,Grocery,Faisabad,4,2059,0.2317142370874767,2024-09-30 18:05:58,6327.6,727.4,Store C,VIP,2024,September,Monday,Weekday,Autumn,11.495669764207598,1,1.0
TTD526,31331,Grocery,Peshawar,3,1185,0.0356927040161448,2025-04-03 07:53:40,3428.11,607.22,Store E,VIP,2025,April,Thursday,Weekday,Spring,17.712967203502807,1,1.0
TTD527,81916,Sports,Peshawar,7,2603,0.2681836101152601,2024-11-08 21:41:46,13334.43,3827.45,Store E,Regular,2024,November,Friday,Weekday,Autumn,28.703514135962315,1,2.0
TTD528,95322,Electronics,Karachi,18,4274,0.2303175548591961,2025-06-26 17:09:40,59213.21,6033.87,Store D,Regular,2025,June,Thursday,Weekday,Summer,10.190074140550731,1,4.0
TTD529,71165,Book,Islamabad,2,2482,0.2359772376068298,2025-01-02 15:58:39,3792.61,821.27,Store A,VIP,2025,January,Thursday,Weekday,Winter,21.65448068744216,1,1.0
TTD530,56716,Sports,Peshawar,14,1396,0.1968266742194754,2024-05-29 20:14:22,15697.22,4211.04,Store E,Regular,2024,May,Wednesday,Weekday,Spring,26.82666102660216,1,2.0
TTD531,28949,Grocery,Peshawar,11,74,0.2367290621060602,2025-03-19 06:07:03,621.3,150.03,Store E,Premium,2025,March,Wednesday,Weekday,Spring,24.1477547078706,1,1.0
TTD532,84234,Sports,Karachi,9,3482,0.0768906090113728,2024-07-14 08:27:40,28928.4,7369.23,Store D,Premium,2024,July,Sunday,Weekend,Summer,25.474032438710747,1,2.0
TTD533,33104,Sports,Islamabad,3,3015,0.1678259977372866,2024-07-27 14:42:25,7527.01,1830.44,Store A,VIP,2024,July,Saturday,Weekend,Summer,24.31828840402763,1,2.0
TTD534,12785,Sports,Karachi,1,672,0.125177916475489,2025-12-10 02:23:07,587.88,165.83,Store D,Premium,2025,December,Wednesday,Weekday,Winter,28.20813771517997,1,2.0
TTD535,80386,Electronics,Lhore,6,3789,0.001234533406161,2024-09-06 07:08:45,22705.93,4179.28,Store B,Regular,2024,September,Friday,Weekday,Autumn,18.406116816179736,1,4.0
TTD536,32026,Book,Faisabad,14,652,0.2318052174099028,2024-12-14 09:46:52,7012.08,1748.35,Store C,VIP,2024,December,Saturday,Weekend,Winter,24.93340064574277,1,1.0
TTD537,79413,Clothing,Faisabad,9,1530,0.2555454818367133,2024-12-17 02:08:35,10251.14,2628.0,Store C,Regular,2024,December,Tuesday,Weekday,Winter,25.636173147571885,1,3.0
TTD538,20798,Sports,Islamabad,16,1827,0.1974520415914637,2025-10-23 14:22:25,23460.08,6077.02,Store A,VIP,2025,October,Thursday,Weekday,Autumn,25.903662732607906,1,2.0
TTD539,15488,Clothing,Karachi,11,4898,0.146981621639062,2024-08-15 01:46:29,45958.92,6629.47,Store D,VIP,2024,August,Thursday,Weekday,Summer,14.424773254027729,1,3.0
TTD540,89846,Book,Islamabad,18,2440,0.2726288704573955,2025-09-29 18:54:16,31946.14,3452.99,Store A,Regular,2025,September,Monday,Weekday,Autumn,10.8087862884217,1,1.0
TTD541,30647,Sports,Peshawar,15,3002,0.0148185201672427,2025-09-25 09:02:53,44362.72,6500.78,Store E,Regular,2025,September,Thursday,Weekday,Autumn,14.65370022397184,1,2.0
TTD542,57369,Electronics,Lhore,11,780,0.1305266581291315,2024-05-15 22:39:59,7460.08,1474.9,Store B,Premium,2024,May,Wednesday,Weekday,Spring,19.770565463104955,1,4.0
TTD543,76552,Electronics,Peshawar,18,3198,0.1437281239537818,2025-04-21 13:49:52,49290.43,5835.22,Store E,Regular,2025,April,Monday,Weekday,Spring,11.83844409553741,1,4.0
TTD544,25738,Book,Peshawar,16,4059,0.2362974628684353,2024-06-04 02:25:56,49597.9,12008.94,Store E,Premium,2024,June,Tuesday,Weekday,Summer,24.21259771079017,1,1.0
TTD545,82222,Clothing,Peshawar,6,2947,0.2693802440058996,2024-11-22 21:33:34,12918.82,3141.18,Store E,Regular,2024,November,Friday,Weekday,Autumn,24.31475939753012,1,3.0
TTD546,63307,Electronics,Islamabad,3,2639,0.2536337850958849,2025-12-07 17:27:31,5908.98,1329.91,Store A,Regular,2025,December,Sunday,Weekend,Winter,22.50659166218197,1,4.0
TTD547,69600,Clothing,Peshawar,11,2979,0.0525461578156276,2024-10-21 01:53:39,31047.11,8322.27,Store E,Regular,2024,October,Monday,Weekday,Autumn,26.80529685371682,1,3.0
TTD548,30994,Book,Queeta,4,225,0.03656880219213,2025-01-12 13:26:00,867.09,165.97,Store F,VIP,2025,January,Sunday,Weekend,Winter,19.14103495600225,1,1.0
TTD549,75334,Sports,Peshawar,12,1337,0.1924566571046624,2025-11-19 20:42:03,12956.23,2459.35,Store E,Premium,2025,November,Wednesday,Weekday,Autumn,18.98198781590015,1,2.0
TTD550,36827,Grocery,Islamabad,5,4676,0.119265816049851,2024-12-29 16:18:36,20591.57,3000.39,Store A,Regular,2024,December,Sunday,Weekend,Winter,14.570962777486129,1,1.0
TTD551,24527,Clothing,Islamabad,11,1801,0.0131133778525565,2025-02-19 00:12:25,19551.21,4249.72,Store A,VIP,2025,February,Wednesday,Weekday,Winter,21.73635289069065,1,3.0
TTD552,44883,Grocery,Islamabad,14,1009,0.2957407486712745,2024-06-23 23:16:11,9948.37,1226.13,Store A,VIP,2024,June,Sunday,Weekend,Summer,12.324933632343791,1,1.0
TTD553,83588,Clothing,Islamabad,9,1903,0.1806166522193779,2024-05-13 00:28:40,14033.58,2890.74,Store A,Premium,2024,May,Monday,Weekday,Spring,20.598735319141657,1,3.0
TTD554,52821,Sports,Lhore,9,4239,0.1187050253522884,2024-01-17 09:43:18,33622.28,5351.56,Store B,Premium,2024,January,Wednesday,Weekday,Winter,15.91670761173841,1,2.0
TTD555,13609,Sports,Queeta,6,1136,0.2956756614824815,2024-08-03 23:21:11,4800.67,1365.1,Store F,Premium,2024,August,Saturday,Weekend,Summer,28.43561419551854,1,2.0
TTD556,10483,Clothing,Faisabad,3,2388,0.2744664702065881,2024-03-23 05:25:16,5197.72,1479.57,Store C,Regular,2024,March,Saturday,Weekend,Spring,28.46575036746881,1,3.0
TTD557,63327,Book,Islamabad,13,552,0.0940660038873011,2025-10-31 06:08:17,6500.98,1722.62,Store A,VIP,2025,October,Friday,Weekday,Autumn,26.4978510932198,1,1.0
TTD558,97133,Grocery,Lhore,13,2771,0.2544448554757203,2024-06-22 10:37:51,26857.13,4430.31,Store B,Regular,2024,June,Saturday,Weekend,Summer,16.495843003329096,1,1.0
TTD559,52377,Grocery,Queeta,12,233,0.1544386498803815,2025-06-29 09:12:30,2364.19,705.88,Store F,Premium,2025,June,Sunday,Weekend,Summer,29.85716038051088,1,1.0
TTD560,69248,Book,Karachi,15,2332,0.2274300211446339,2025-06-27 08:01:58,27024.5,3031.44,Store D,Regular,2025,June,Friday,Weekday,Summer,11.217376824733112,1,1.0
TTD561,24949,Grocery,Peshawar,6,2397,0.0122634451156549,2024-05-15 14:44:48,14205.63,3016.12,Store E,Regular,2024,May,Wednesday,Weekday,Spring,21.231863704742416,1,1.0
TTD562,77988,Grocery,Karachi,16,67,0.0537576355838545,2024-08-29 12:32:46,1014.37,297.99,Store D,VIP,2024,August,Thursday,Weekday,Summer,29.376854599406528,1,1.0
TTD563,15128,Grocery,Queeta,19,1382,0.0399466584856077,2025-06-03 18:59:28,25209.08,5826.48,Store F,Regular,2025,June,Tuesday,Weekday,Summer,23.1126244987917,1,1.0
TTD564,18166,Grocery,Karachi,5,789,0.2351462633614623,2025-06-30 13:33:43,3017.35,898.77,Store D,VIP,2025,June,Monday,Weekday,Summer,29.786733391883608,1,1.0
TTD565,98157,Clothing,Faisabad,14,3604,0.0888501318159272,2024-05-04 05:26:11,45972.98,12511.76,Store C,Premium,2024,May,Saturday,Weekend,Spring,27.21546438799486,1,3.0
TTD566,91364,Electronics,Queeta,11,4202,0.1944825765059712,2024-07-14 03:51:53,37232.63,8796.72,Store F,Regular,2024,July,Sunday,Weekend,Summer,23.62637288851204,1,4.0
TTD567,47560,Sports,Peshawar,2,4022,0.204987814605742,2025-11-02 13:44:22,6395.08,1500.22,Store E,Premium,2025,November,Sunday,Weekend,Autumn,23.45897158440552,1,2.0
TTD568,80145,Sports,Lhore,15,3058,0.1426332386562291,2025-04-04 16:52:10,39327.41,9391.03,Store B,Premium,2025,April,Friday,Weekday,Spring,23.879096029969936,1,2.0
TTD569,48192,Electronics,Faisabad,17,2123,0.1189647470866454,2024-01-08 11:07:46,31797.44,3987.34,Store C,Regular,2024,January,Monday,Weekday,Winter,12.53981452594926,1,4.0
TTD570,20559,Clothing,Lhore,7,2666,0.1746352468037165,2024-01-17 06:38:31,15402.96,1957.53,Store B,VIP,2024,January,Wednesday,Weekday,Winter,12.708791037566805,1,3.0
TTD571,15938,Sports,Islamabad,5,3460,0.2820552171578377,2024-06-24 11:55:33,12420.44,3450.8,Store A,Premium,2024,June,Monday,Weekday,Summer,27.783234732424937,1,2.0
TTD572,68323,Sports,Lhore,14,4337,0.19022384250521,2025-09-28 07:29:35,49167.99,7873.65,Store B,VIP,2025,September,Sunday,Weekend,Autumn,16.013772375075735,1,2.0
TTD573,65207,Electronics,Faisabad,13,888,0.0196348301312234,2024-03-08 15:42:28,11317.34,1633.74,Store C,Premium,2024,March,Friday,Weekday,Spring,14.435724295638376,1,4.0
TTD574,57827,Electronics,Lhore,14,4928,0.0561145999009876,2025-07-06 22:02:06,65120.54,11928.56,Store B,Regular,2025,July,Sunday,Weekend,Summer,18.31766137074416,1,4.0
TTD575,22321,Clothing,Karachi,6,1433,0.1580163121130722,2025-10-22 07:06:11,7239.38,1563.24,Store D,Regular,2025,October,Wednesday,Weekday,Autumn,21.59356187960848,1,3.0
TTD576,76487,Clothing,Queeta,14,341,0.2063267162670214,2024-05-10 17:08:09,3789.0,900.53,Store F,Premium,2024,May,Friday,Weekday,Spring,23.766956980733703,1,3.0
TTD577,39400,Clothing,Lhore,15,760,0.0905395036091703,2024-06-22 08:51:01,10367.85,1126.54,Store B,Regular,2024,June,Saturday,Weekend,Summer,10.865705040099924,1,3.0
TTD578,70098,Sports,Lhore,2,1134,0.0894444728598535,2024-12-24 14:46:31,2065.14,591.17,Store B,VIP,2024,December,Tuesday,Weekday,Winter,28.62614641138131,1,2.0
