Transaction ID,Customer ID,product detail,City,Quantity,Price variation,Discount,Transaction Date
TTD949,37554,Grocery,Peshawar,9,2275,0.10917851771116359,2024-02-13 23:13:32
TTD950,45478,Grocery,Peshawar,13,4023,0.0574092663218516,2024-01-11 21:40:36
TTD951,64368,Grocery,Lhore,10,752,0.23716609029042915,2025-08-05 21:23:28
TTD952,64669,Grocery,Peshawar,6,679,0.07298793002830034,2024-03-15 03:00:51
TTD953,31622,Electronics,Lhore,3,3122,0.010928499125682266,2025-06-28 12:18:04
TTD954,81977,clothing,Peshawar,8,2921,0.19268415785300294,2024-05-19 06:00:41
TTD955,73558,book,Peshawar,18,4809,0.27533569517260864,2025-07-21 19:18:36
TTD956,34035,Electronics,Islamabad,16,594,0.2286957570002093,2024-10-25 13:37:46
TTD957,99106,Grocery,Peshawar,14,78,0.27169552524506974,2025-10-03 17:24:59
TTD958,24580,book,Queeta,13,4870,0.01099147380170743,2025-07-05 21:06:44
TTD959,54554,Grocery,Lhore,9,2457,0.1345802236120674,2025-09-30 04:21:57
TTD960,40134,sports,Peshawar,5,636,0.012017874595245014,2025-04-22 08:51:51
TTD961,55646,sports,Queeta,18,596,0.24588428921044667,2025-05-18 02:22:47
TTD962,87271,book,Faisabad,2,3361,0.22905315157254777,2024-05-22 11:15:03
TTD963,23635,sports,Karachi,3,3162,0.2156845251710675,2025-09-08 17:55:39
TTD964,88959,Grocery,Queeta,10,3869,0.29248511514890563,2025-07-25 12:21:31
TTD965,24060,book,Islamabad,16,2136,0.1212034013076812,2024-01-22 05:04:54
TTD966,51466,clothing,Islamabad,12,3175,0.09690376065855974,2025-05-17 11:02:31
TTD967,90815,sports,Karachi,5,173,0.12939565310451281,2024-05-08 22:32:52
TTD968,10754,book,Karachi,7,4897,0.1781883856187492,2024-05-12 11:07:04
TTD969,89979,Grocery,Peshawar,6,2717,0.0015885832890163653,2024-03-09 06:14:56
TTD970,44131,book,Faisabad,1,2728,0.20765312225850166,2025-11-30 10:13:28
TTD971,83885,sports,Queeta,12,2553,0.22646449483554776,2024-07-20 14:31:05
TTD972,25342,Grocery,Lhore,17,334,0.0439115572962208,2025-09-14 04:57:06
TTD973,27213,Electronics,Karachi,18,1813,0.2688524945922106,2025-01-05 06:30:59
TTD974,11671,Grocery,Karachi,4,2728,0.08330697542899886,2025-10-26 16:59:02
TTD975,73722,Electronics,Islamabad,4,1158,0.2562600419058767,2024-11-12 17:09:20
TTD976,54562,book,Lhore,8,2677,0.0995402651010998,2025-12-30 12:27:18
TTD977,45221,book,Queeta,18,256,0.16574965581764178,2024-04-14 22:10:33
TTD978,95679,clothing,Karachi,12,4378,0.015780383344027215,2024-10-28 23:32:33
TTD979,48142,Electronics,Lhore,15,2218,0.029057786083422465,2025-08-04 23:31:48
TTD980,68245,Electronics,Queeta,7,1125,0.25622235880897537,2025-07-04 05:47:11
TTD981,77604,book,Lhore,14,3209,0.006711856197770649,2024-02-10 21:27:51
TTD982,22555,sports,Karachi,11,1915,0.04826437430040524,2025-04-21 19:21:44
TTD983,64590,Electronics,Karachi,14,3734,0.02081766116514172,2024-06-30 19:39:42
TTD984,76944,Grocery,Faisabad,18,2846,0.26202886624934113,2025-11-25 14:45:24
TTD985,93458,book,Faisabad,18,1115,0.24483124374420506,2025-06-18 19:03:34
TTD986,33263,Grocery,Lhore,11,2181,0.10925848592002689,2024-07-10 20:37:48
TTD987,52569,clothing,Karachi,6,2551,0.07004881622049296,2025-06-17 09:31:12
TTD988,45134,Electronics,Lhore,2,836,0.21224912789181496,2025-04-04 22:48:53
TTD989,22896,clothing,Islamabad,11,2469,0.28498586708212015,2025-09-03 16:10:15
TTD990,42762,clothing,Lhore,5,4261,0.20380111147565824,2024-08-14 03:09:27
TTD991,11423,Electronics,Karachi,18,4675,0.280192276713768,2025-02-07 13:02:32
TTD992,45304,book,Islamabad,5,4963,0.007674040160755768,2024-09-20 15:18:02
TTD993,12311,Grocery,Lhore,14,107,0.298621272039782,2024-06-17 11:50:10
TTD994,83005,clothing,Queeta,19,1455,0.10826709085901136,2024-05-31 23:16:27
TTD995,57667,sports,Lhore,10,2946,0.10902430533784345,2025-01-17 02:06:31
TTD996,54154,Electronics,Peshawar,1,3027,0.13717233285105973,2024-03-15 17:25:05
TTD997,25137,sports,Karachi,4,580,0.16878773563143384,2025-09-18 03:40:56
TTD998,86807,clothing,Peshawar,16,2936,0.2504764382637342,2024-09-02 02:59:24
TTD999,52562,book,Peshawar,7,643,0.16918695669284703,2025-05-05 12:27:52
TTD1000,30222,Electronics,Peshawar,18,514,0.002306184488268048,2025-07-16 23:59:23
